country_lc,country_en,country_code,postal_code,region1_lc,region1_en,region2_lc,region2_en,region3_lc,region3_en,region4_lc,region4_en,timezone,utc,latitude,longitude
Mali,Mali,ML,,,Mopti,,Ténenkou,,Ténenkou,,Tenenkou,Africa/Bamako,UTC +0.0,14.4570610274645,-4.90186665025748
Mali,Mali,ML,,,Mopti,,Ténenkou,,Toguerecoumbe,,Toguere Coumbe,Africa/Bamako,UTC +0.0,14.9674938667423,-4.67684080692589
Mali,Mali,ML,,,Mopti,,Youwarou,,Ambiri,,Dirma,Africa/Bamako,UTC +0.0,15.4882783508144,-4.15872672420894
Mali,Mali,ML,,,Mopti,,Youwarou,,Ambiri,,Dongo,Africa/Bamako,UTC +0.0,15.6840339339988,-4.22121173590877
Mali,Mali,ML,,,Mopti,,Youwarou,,Dogo,,Bimbere Tama,Africa/Bamako,UTC +0.0,15.1121410215643,-4.41849955546698
Mali,Mali,ML,,,Mopti,,Youwarou,,Gathi-Loumo,,Farimake,Africa/Bamako,UTC +0.0,15.4246271105933,-4.82375296456016
Mali,Mali,ML,,,Mopti,,Youwarou,,Guidiosarre,,Deboye,Africa/Bamako,UTC +0.0,15.2527304541414,-4.09292933642342
Mali,Mali,ML,,,Mopti,,Youwarou,,Sah,,N'Dodjiga,Africa/Bamako,UTC +0.0,15.6139599243694,-4.01006155986406
Mali,Mali,ML,,,Mopti,,Youwarou,,Youvarou,,Youwarou,Africa/Bamako,UTC +0.0,15.4047086168575,-4.33505849232488
Mali,Mali,ML,,,Ségou,,Barouéli,,Barouéli,,Baraoueli,Africa/Bamako,UTC +0.0,13.0940151678694,-6.81514266093574
Mali,Mali,ML,,,Ségou,,Barouéli,,Barouéli,,Kalake,Africa/Bamako,UTC +0.0,12.9583697343369,-6.94825672075093
Mali,Mali,ML,,,Ségou,,Barouéli,,Konobougou,,Konobougou,Africa/Bamako,UTC +0.0,12.9035658617182,-6.71210778360919
Mali,Mali,ML,,,Ségou,,Barouéli,,Sanando,,Gouendo,Africa/Bamako,UTC +0.0,12.8010329922783,-6.43537166252176
Mali,Mali,ML,,,Ségou,,Barouéli,,Sanando,,N'Gassola,Africa/Bamako,UTC +0.0,13.0996100007972,-6.24956344487566
Mali,Mali,ML,,,Ségou,,Barouéli,,Sanando,,Samine,Africa/Bamako,UTC +0.0,13.1564794361248,-6.10274724186046
Mali,Mali,ML,,,Ségou,,Barouéli,,Sanando,,Sanando,Africa/Bamako,UTC +0.0,13.0089788536898,-6.45505475834987
Mali,Mali,ML,,,Ségou,,Barouéli,,Sanando,,Tesserla,Africa/Bamako,UTC +0.0,13.1794802078356,-6.21840405050679
Mali,Mali,ML,,,Ségou,,Barouéli,,Tamani,,Boidie,Africa/Bamako,UTC +0.0,13.2265117462118,-6.84983890377525
Mali,Mali,ML,,,Ségou,,Barouéli,,Tamani,,Dougoufie,Africa/Bamako,UTC +0.0,13.3170560971742,-6.62204267161297
Mali,Mali,ML,,,Ségou,,Barouéli,,Tamani,,Somo-Bar,Africa/Bamako,UTC +0.0,13.3007330360635,-6.69850817294274
Mali,Mali,ML,,,Ségou,,Barouéli,,Tamani,,Tamani,Africa/Bamako,UTC +0.0,13.3199962639713,-6.79236214607362
Mali,Mali,ML,,,Ségou,,Bla,,Bla,,Beguene,Africa/Bamako,UTC +0.0,12.8108213074938,-5.87984307685406
Mali,Mali,ML,,,Ségou,,Bla,,Bla,,Bla,Africa/Bamako,UTC +0.0,12.9639741768653,-5.7001039060624
Mali,Mali,ML,,,Ségou,,Bla,,Bla,,Dougouolo,Africa/Bamako,UTC +0.0,12.9169028978116,-5.57239584768567
Mali,Mali,ML,,,Ségou,,Bla,,Bla,,Kemeni,Africa/Bamako,UTC +0.0,12.9621740595121,-5.483463735163
Mali,Mali,ML,,,Ségou,,Bla,,Bla,,Niala,Africa/Bamako,UTC +0.0,12.9166336524185,-5.84588398400463
Mali,Mali,ML,,,Ségou,,Bla,,Bla,,Somasso,Africa/Bamako,UTC +0.0,12.8471431574344,-5.6496881807602
Mali,Mali,ML,,,Ségou,,Bla,,Bla,,Tiemena,Africa/Bamako,UTC +0.0,12.9439035057924,-5.95040279560729
Mali,Mali,ML,,,Ségou,,Bla,,Diaramana,,Diaramana,Africa/Bamako,UTC +0.0,12.7931502036244,-5.38168137903947
Mali,Mali,ML,,,Ségou,,Bla,,Diaramana,,Samabogo,Africa/Bamako,UTC +0.0,12.837059845379,-5.48912054969161
Mali,Mali,ML,,,Ségou,,Bla,,Falo,,Falo,Africa/Bamako,UTC +0.0,12.8110322290066,-6.19793502037667
Mali,Mali,ML,,,Ségou,,Bla,,Touna,,Diena,Africa/Bamako,UTC +0.0,13.0685358372671,-5.97074484281479
Mali,Mali,ML,,,Ségou,,Bla,,Touna,,Touna,Africa/Bamako,UTC +0.0,13.1321096932038,-5.7544804883015
Mali,Mali,ML,,,Ségou,,Bla,,Yangasso,,Fani,Africa/Bamako,UTC +0.0,13.1940694067116,-5.36102270386845
Mali,Mali,ML,,,Ségou,,Bla,,Yangasso,,Kazangasso,Africa/Bamako,UTC +0.0,13.1183699288385,-5.5487653646419
Mali,Mali,ML,,,Ségou,,Bla,,Yangasso,,Korodougou,Africa/Bamako,UTC +0.0,13.0930408392436,-5.49956161003911
Mali,Mali,ML,,,Ségou,,Bla,,Yangasso,,Koulandougou,Africa/Bamako,UTC +0.0,13.1583147963041,-5.27088677639021
Mali,Mali,ML,,,Ségou,,Bla,,Yangasso,,Yangasso,Africa/Bamako,UTC +0.0,13.0292213100252,-5.31445691442584
Mali,Mali,ML,,,Ségou,,Macina,,Kolongotomo,,Boky Were,Africa/Bamako,UTC +0.0,14.0077762336535,-5.66092750636753
Mali,Mali,ML,,,Ségou,,Macina,,Kolongotomo,,Kokry Centre,Africa/Bamako,UTC +0.0,13.9520740600489,-5.5026278087063
Mali,Mali,ML,,,Ségou,,Macina,,Kolongotomo,,Kolongo,Africa/Bamako,UTC +0.0,13.8983127712645,-5.70635667258681
Mali,Mali,ML,,,Ségou,,Macina,,Macina,,Macina,Africa/Bamako,UTC +0.0,13.9730681534035,-5.34213480118234
Mali,Mali,ML,,,Ségou,,Macina,,Monimpe,,Monimpebougou,Africa/Bamako,UTC +0.0,14.2373775907251,-5.53768858949649
Mali,Mali,ML,,,Ségou,,Macina,,Sarro,,Folomana,Africa/Bamako,UTC +0.0,13.6354734985493,-5.11366795330369
Mali,Mali,ML,,,Ségou,,Macina,,Sarro,,Saloba,Africa/Bamako,UTC +0.0,13.7316850227223,-5.28174262356115
Mali,Mali,ML,,,Ségou,,Macina,,Sarro,,Tongue,Africa/Bamako,UTC +0.0,13.5956357725092,-5.25191280164933
Mali,Mali,ML,,,Ségou,,Macina,,Saye,,Matomo,Africa/Bamako,UTC +0.0,13.9190258792252,-4.92540721935114
Mali,Mali,ML,,,Ségou,,Macina,,Saye,,Sana,Africa/Bamako,UTC +0.0,13.7772842509711,-5.01129300610884
Mali,Mali,ML,,,Ségou,,Macina,,Saye,,Souleye,Africa/Bamako,UTC +0.0,13.8918619291436,-5.18339405828891
Mali,Mali,ML,,,Ségou,,Niono,,Nampala,,Nampalari,Africa/Bamako,UTC +0.0,15.2553945084674,-5.55888127550004
Mali,Mali,ML,,,Ségou,,Niono,,Niono,,Kala Siguida,Africa/Bamako,UTC +0.0,14.2139980112902,-6.11578041026164
Mali,Mali,ML,,,Ségou,,Niono,,Niono,,Mariko,Africa/Bamako,UTC +0.0,14.376965251033,-6.07982248960593
Mali,Mali,ML,,,Ségou,,Niono,,Niono,,Niono,Africa/Bamako,UTC +0.0,14.1862488241835,-5.91763387107284
Mali,Mali,ML,,,Ségou,,Niono,,Niono,,Siribala,Africa/Bamako,UTC +0.0,14.0375878345081,-6.08332134354109
Mali,Mali,ML,,,Ségou,,Niono,,Niono,,Sirifila Boundy,Africa/Bamako,UTC +0.0,14.4081153635673,-5.92993465959669
Mali,Mali,ML,,,Ségou,,Niono,,Niono,,Toridaga-Ko,Africa/Bamako,UTC +0.0,14.4848788865222,-5.78921977739813
Mali,Mali,ML,,,Ségou,,Niono,,Niono,,Yeredon Saniona,Africa/Bamako,UTC +0.0,14.3031492065176,-5.82628438476197
Mali,Mali,ML,,,Ségou,,Niono,,Pogo,,Pogo,Africa/Bamako,UTC +0.0,13.9651889633473,-5.9153332490991
Mali,Mali,ML,,,Ségou,,Niono,,Sokolo,,Diabaly,Africa/Bamako,UTC +0.0,14.7231395949352,-5.79786089027976
Mali,Mali,ML,,,Ségou,,Niono,,Sokolo,,Dogofry-Nio,Africa/Bamako,UTC +0.0,15.0963353913714,-6.1292246790489
Mali,Mali,ML,,,Ségou,,Niono,,Sokolo,,Sokolo,Africa/Bamako,UTC +0.0,14.6568636547797,-6.24561209755532
Mali,Mali,ML,,,Ségou,,San,,Dieli,,Diakourouna,Africa/Bamako,UTC +0.0,12.9108749513979,-5.14967570811185
Mali,Mali,ML,,,Ségou,,San,,Dieli,,Dieli,Africa/Bamako,UTC +0.0,13.0740980492732,-5.10535504102279
Mali,Mali,ML,,,Ségou,,San,,Dieli,,N'Torosso,Africa/Bamako,UTC +0.0,13.1410765717649,-5.05734098813605
Mali,Mali,ML,,,Ségou,,San,,Dieli,,Niamana-San,Africa/Bamako,UTC +0.0,13.0346835190393,-5.18414973090674
Mali,Mali,ML,,,Ségou,,San,,Kassorola,,Kassorola,Africa/Bamako,UTC +0.0,12.7090061733219,-4.91070290685277
Mali,Mali,ML,,,Ségou,,San,,Kassorola,,Moribila,Africa/Bamako,UTC +0.0,12.6354764625859,-5.05231424113189
Mali,Mali,ML,,,Ségou,,San,,Kassorola,,Tourakolomba,Africa/Bamako,UTC +0.0,12.7701022267622,-5.11007358320204
Mali,Mali,ML,,,Ségou,,San,,Kimparana,,Kaniegue,Africa/Bamako,UTC +0.0,12.8607089477222,-5.04924393060529
Mali,Mali,ML,,,Ségou,,San,,Kimparana,,Karaba,Africa/Bamako,UTC +0.0,12.9358704326852,-4.91588406018295
Mali,Mali,ML,,,Ségou,,San,,Kimparana,,Kava,Africa/Bamako,UTC +0.0,12.8357750304087,-4.9023504510831
Mali,Mali,ML,,,Ségou,,San,,Kimparana,,Waki,Africa/Bamako,UTC +0.0,12.8616168183677,-4.79786249926595
Mali,Mali,ML,,,Ségou,,San,,San,,Djeguena,Africa/Bamako,UTC +0.0,13.1916913803299,-5.13513631657962
Mali,Mali,ML,,,Ségou,,San,,San,,N'Goa,Africa/Bamako,UTC +0.0,13.2575840314767,-5.15267749175771
Mali,Mali,ML,,,Ségou,,San,,San,,Niasso,Africa/Bamako,UTC +0.0,13.2741902304961,-5.00887627288632
Mali,Mali,ML,,,Ségou,,San,,San,,San,Africa/Bamako,UTC +0.0,13.3181794826758,-4.89522498503983
Mali,Mali,ML,,,Ségou,,San,,San,,Somo-San,Africa/Bamako,UTC +0.0,13.2710928591732,-4.77977436990089
Mali,Mali,ML,,,Ségou,,San,,San,,Teneni,Africa/Bamako,UTC +0.0,13.3727754264195,-4.79976726626688
Mali,Mali,ML,,,Ségou,,San,,Sourountouna,,Dah,Africa/Bamako,UTC +0.0,13.1411955546138,-4.9024698619641
Mali,Mali,ML,,,Ségou,,San,,Sourountouna,,Sourountouna,Africa/Bamako,UTC +0.0,13.0222234838276,-4.90267049152778
Mali,Mali,ML,,,Ségou,,San,,Sy,,Ouolon,Africa/Bamako,UTC +0.0,13.5269958754001,-4.82587392143399
Mali,Mali,ML,,,Ségou,,San,,Sy,,Siadougou,Africa/Bamako,UTC +0.0,13.4711024093182,-5.11791159163171
Mali,Mali,ML,,,Ségou,,San,,Sy,,Sy,Africa/Bamako,UTC +0.0,13.5252993108263,-4.96738047064493
Mali,Mali,ML,,,Ségou,,San,,Tene,,Baramandougou,Africa/Bamako,UTC +0.0,13.5611262654702,-4.61958291536791
Mali,Mali,ML,,,Ségou,,San,,Tene,,Fion,Africa/Bamako,UTC +0.0,13.4496025756995,-4.72397227818516
Mali,Mali,ML,,,Ségou,,San,,Tene,,Tene,Africa/Bamako,UTC +0.0,13.4326360735231,-4.60756631739252
Mali,Mali,ML,,,Ségou,,Ségou,,Cinzana,,Cinzana,Africa/Bamako,UTC +0.0,13.3219560581949,-5.90818930685275
Mali,Mali,ML,,,Ségou,,Ségou,,Dioro,,Diedougou-Seg,Africa/Bamako,UTC +0.0,13.603423814613,-5.60555228322579
Mali,Mali,ML,,,Ségou,,Ségou,,Dioro,,Dioro,Africa/Bamako,UTC +0.0,13.6547570590735,-5.74414761520283
Mali,Mali,ML,,,Ségou,,Ségou,,Dioro,,Farakou Massa,Africa/Bamako,UTC +0.0,13.6307494563828,-5.90030898376898
Mali,Mali,ML,,,Ségou,,Ségou,,Dioro,,Kamiandougou,Africa/Bamako,UTC +0.0,13.6930540137419,-5.50340869242753
Mali,Mali,ML,,,Ségou,,Ségou,,Doura,,Baguindadougou,Africa/Bamako,UTC +0.0,13.6916243249186,-6.30559694913183
Mali,Mali,ML,,,Ségou,,Ségou,,Doura,,Bellen,Africa/Bamako,UTC +0.0,14.1339221692711,-6.60205755759675
Mali,Mali,ML,,,Ségou,,Ségou,,Doura,,N'Koumandougou,Africa/Bamako,UTC +0.0,13.9359332003102,-6.38401770225398
Mali,Mali,ML,,,Ségou,,Ségou,,Farako,,Diganibougou,Africa/Bamako,UTC +0.0,13.5673792283767,-6.38895820371874
Mali,Mali,ML,,,Ségou,,Ségou,,Farako,,Farako-Seg,Africa/Bamako,UTC +0.0,13.43186843186,-6.41662721673174
Mali,Mali,ML,,,Ségou,,Ségou,,Farako,,Sama Foulala,Africa/Bamako,UTC +0.0,13.4547772212299,-6.49863610764385
Mali,Mali,ML,,,Ségou,,Ségou,,Farako,,Souba,Africa/Bamako,UTC +0.0,13.5461454485251,-6.68722623334314
Mali,Mali,ML,,,Ségou,,Ségou,,Katiena,,Diouna,Africa/Bamako,UTC +0.0,13.4491585206321,-5.80303270380504
Mali,Mali,ML,,,Ségou,,Ségou,,Katiena,,Fatine,Africa/Bamako,UTC +0.0,13.4418467861633,-5.34657985845997
Mali,Mali,ML,,,Ségou,,Ségou,,Katiena,,Katiena,Africa/Bamako,UTC +0.0,13.3452358280347,-5.5774198397525
Mali,Mali,ML,,,Ségou,,Ségou,,Markala,,Boussin,Africa/Bamako,UTC +0.0,13.5029239812836,-5.99740564574183
Mali,Mali,ML,,,Ségou,,Ségou,,Markala,,Dougabougou,Africa/Bamako,UTC +0.0,13.8203555413969,-6.11816627813141
Mali,Mali,ML,,,Ségou,,Ségou,,Markala,,Markala,Africa/Bamako,UTC +0.0,13.6617513094183,-6.07090316450347
Mali,Mali,ML,,,Ségou,,Ségou,,Markala,,Togou,Africa/Bamako,UTC +0.0,13.568632939084,-6.00747929504801
Mali,Mali,ML,,,Ségou,,Ségou,,Sansading,,Sansanding,Africa/Bamako,UTC +0.0,13.7826270640346,-5.99008855610821
Mali,Mali,ML,,,Ségou,,Ségou,,Sansading,,Sibila,Africa/Bamako,UTC +0.0,13.7705717960327,-5.83202973174634
Mali,Mali,ML,,,Ségou,,Ségou,,Ségou,,Konodimini,Africa/Bamako,UTC +0.0,13.2208377202025,-6.47453299060626
Mali,Mali,ML,,,Ségou,,Ségou,,Ségou,,Massala,Africa/Bamako,UTC +0.0,13.2519287953187,-6.49074776720209
Mali,Mali,ML,,,Ségou,,Ségou,,Ségou,,N'Gara,Africa/Bamako,UTC +0.0,13.3048216946174,-6.54372393113523
Mali,Mali,ML,,,Ségou,,Ségou,,Ségou,,Pelengana,Africa/Bamako,UTC +0.0,13.4364639674908,-6.13827341538527
Mali,Mali,ML,,,Ségou,,Ségou,,Ségou,,Sakoiba,Africa/Bamako,UTC +0.0,13.3192143794795,-6.22902693344591
Mali,Mali,ML,,,Ségou,,Ségou,,Ségou,,Sebougou,Africa/Bamako,UTC +0.0,13.3673086820466,-6.3508175024267
Mali,Mali,ML,,,Ségou,,Ségou,,Ségou,,Segou,Africa/Bamako,UTC +0.0,13.4404719984229,-6.25676992901913
Mali,Mali,ML,,,Ségou,,Ségou,,Ségou,,Soignebougou,Africa/Bamako,UTC +0.0,13.2314552989411,-6.34255424509161
Mali,Mali,ML,,,Ségou,,Tominian,,Fangasso,,Fangasso,Africa/Bamako,UTC +0.0,13.5184600674252,-4.39224957563905
Mali,Mali,ML,,,Ségou,,Tominian,,Fangasso,,Ouan,Africa/Bamako,UTC +0.0,13.6842333565635,-4.36399245186893
Mali,Mali,ML,,,Ségou,,Tominian,,Koula,,Koula-Tom,Africa/Bamako,UTC +0.0,13.3443769167601,-4.25776426214838
Mali,Mali,ML,,,Ségou,,Tominian,,Koula,,Lanfiala,Africa/Bamako,UTC +0.0,13.4848918030239,-4.10030730473765
Mali,Mali,ML,,,Ségou,,Tominian,,Mafoune,,Mafoune,Africa/Bamako,UTC +0.0,12.8135384118583,-4.38520952629054
Mali,Mali,ML,,,Ségou,,Tominian,,Mandiakuy,,Benena,Africa/Bamako,UTC +0.0,13.1529364809984,-4.41812801298061
Mali,Mali,ML,,,Ségou,,Tominian,,Mandiakuy,,Diora,Africa/Bamako,UTC +0.0,12.8700770699077,-4.64711094568477
Mali,Mali,ML,,,Ségou,,Tominian,,Mandiakuy,,Mandiakuy,Africa/Bamako,UTC +0.0,12.9794221539697,-4.43462067558364
Mali,Mali,ML,,,Ségou,,Tominian,,Mandiakuy,,Sanekuy,Africa/Bamako,UTC +0.0,13.0300541943886,-4.63839007541323
Mali,Mali,ML,,,Ségou,,Tominian,,Timissa,,Timissa,Africa/Bamako,UTC +0.0,13.7217213506259,-4.14915851213527
Mali,Mali,ML,,,Ségou,,Tominian,,Tominiam,,Tominian,Africa/Bamako,UTC +0.0,13.2962348324153,-4.54438627629456
Mali,Mali,ML,,,Ségou,,Tominian,,Tominiam,,Yasso,Africa/Bamako,UTC +0.0,13.1404495155648,-4.70460410914308
Mali,Mali,ML,,,Sikasso,,Bougouni,,Bougouni,,Bougouni,Africa/Bamako,UTC +0.0,11.3859887107905,-7.52098036358806
Mali,Mali,ML,,,Sikasso,,Bougouni,,Bougouni,,Faradiele,Africa/Bamako,UTC +0.0,11.3571560503069,-7.63638444904551
Mali,Mali,ML,,,Sikasso,,Bougouni,,Bougouni,,Kokele,Africa/Bamako,UTC +0.0,11.5625570339396,-7.46622939108341
Mali,Mali,ML,,,Sikasso,,Bougouni,,Bougouni,,Kola,Africa/Bamako,UTC +0.0,11.4033451261471,-7.40661385502654
Mali,Mali,ML,,,Sikasso,,Bougouni,,Bougouni,,Sido,Africa/Bamako,UTC +0.0,11.6403595986059,-7.62163528002495
Mali,Mali,ML,,,Sikasso,,Bougouni,,Bougouni,,Tiemala Banimonotie,Africa/Bamako,UTC +0.0,11.1821797475768,-7.52943479762988
Mali,Mali,ML,,,Sikasso,,Bougouni,,Dogosikasso,,Dogo,Africa/Bamako,UTC +0.0,11.9048338715085,-7.35518941546224
Mali,Mali,ML,,,Sikasso,,Bougouni,,Dogosikasso,,Meridiela,Africa/Bamako,UTC +0.0,12.1917129108138,-7.22925223325182
Mali,Mali,ML,,,Sikasso,,Bougouni,,Faragouaran,,Danou,Africa/Bamako,UTC +0.0,11.4255562617819,-7.98702832678969
Mali,Mali,ML,,,Sikasso,,Bougouni,,Faragouaran,,Faragouaran,Africa/Bamako,UTC +0.0,11.3255063899346,-7.8271542899857
Mali,Mali,ML,,,Sikasso,,Bougouni,,Faragouaran,,Kouroulamini,Africa/Bamako,UTC +0.0,11.3778588210593,-7.71521752730116
Mali,Mali,ML,,,Sikasso,,Bougouni,,Garalo,,Bladie-Tiemala,Africa/Bamako,UTC +0.0,10.9425347132953,-7.29570724156111
Mali,Mali,ML,,,Sikasso,,Bougouni,,Garalo,,Defina,Africa/Bamako,UTC +0.0,10.9922802206912,-7.16034498396772
Mali,Mali,ML,,,Sikasso,,Bougouni,,Garalo,,Garalo,Africa/Bamako,UTC +0.0,10.8831485679516,-7.44424092091807
Mali,Mali,ML,,,Sikasso,,Bougouni,,Garalo,,Yiridougou,Africa/Bamako,UTC +0.0,10.8315451460259,-7.16250047444287
Mali,Mali,ML,,,Sikasso,,Bougouni,,Keleya,,Chantoula,Africa/Bamako,UTC +0.0,11.601182968314,-8.00891824690923
Mali,Mali,ML,,,Sikasso,,Bougouni,,Keleya,,Keleya,Africa/Bamako,UTC +0.0,11.8157537516058,-7.72302067437548
Mali,Mali,ML,,,Sikasso,,Bougouni,,Keleya,,Ouroun,Africa/Bamako,UTC +0.0,11.7281915446482,-7.88615995218776
Mali,Mali,ML,,,Sikasso,,Bougouni,,Koumantou,,Koumantou,Africa/Bamako,UTC +0.0,11.4673555179142,-6.7938554527084
Mali,Mali,ML,,,Sikasso,,Bougouni,,Manakoro,,Sibirila,Africa/Bamako,UTC +0.0,10.4574112287045,-7.21833819135746
Mali,Mali,ML,,,Sikasso,,Bougouni,,Manakoro,,Yinindougou,Africa/Bamako,UTC +0.0,10.5861663892184,-7.65423206286196
Mali,Mali,ML,,,Sikasso,,Bougouni,,Sanso,,Debelin,Africa/Bamako,UTC +0.0,11.6174597572254,-7.02703085509877
Mali,Mali,ML,,,Sikasso,,Bougouni,,Sanso,,Domba,Africa/Bamako,UTC +0.0,11.8285646752837,-7.01258933024057
Mali,Mali,ML,,,Sikasso,,Bougouni,,Sanso,,Sanso,Africa/Bamako,UTC +0.0,11.7107165038778,-6.80977654041884
Mali,Mali,ML,,,Sikasso,,Bougouni,,Sanso,,Wola,Africa/Bamako,UTC +0.0,11.6833933325347,-6.6432919981234
Mali,Mali,ML,,,Sikasso,,Bougouni,,Zantiebougou,,Zantiebougou,Africa/Bamako,UTC +0.0,11.4210764063126,-7.226902389947
Mali,Mali,ML,,,Sikasso,,Kadiolo,,Fourou,,Diou,Africa/Bamako,UTC +0.0,10.5980906115873,-5.97942998203708
Mali,Mali,ML,,,Sikasso,,Kadiolo,,Fourou,,Fourou,Africa/Bamako,UTC +0.0,10.705233339155,-6.07219979867657
Mali,Mali,ML,,,Sikasso,,Kadiolo,,Kadiolo,,Dioumatene,Africa/Bamako,UTC +0.0,10.5390126313051,-5.9293884909077
Mali,Mali,ML,,,Sikasso,,Kadiolo,,Kadiolo,,Kadiolo,Africa/Bamako,UTC +0.0,10.5754921724657,-5.78041504045195
Mali,Mali,ML,,,Sikasso,,Kadiolo,,Kadiolo,,Zegoua,Africa/Bamako,UTC +0.0,10.5386599728701,-5.58693317392409
Mali,Mali,ML,,,Sikasso,,Kadiolo,,Loulouni,,Kai,Africa/Bamako,UTC +0.0,10.9435367970599,-5.73084800242887
Mali,Mali,ML,,,Sikasso,,Kadiolo,,Loulouni,,Loulouni,Africa/Bamako,UTC +0.0,10.8111050773519,-5.64303442672638
Mali,Mali,ML,,,Sikasso,,Kadiolo,,Loulouni,,Nimbougou,Africa/Bamako,UTC +0.0,10.8425447807184,-5.48186711384454
Mali,Mali,ML,,,Sikasso,,Kadiolo,,Misseni,,Misseni,Africa/Bamako,UTC +0.0,10.3435781210176,-6.05817061559973
Mali,Mali,ML,,,Sikasso,,Kolondiéba,,Fakola,,Bougoula-Kol,Africa/Bamako,UTC +0.0,10.7323569790014,-6.94937832269457
Mali,Mali,ML,,,Sikasso,,Kolondiéba,,Fakola,,Fakola-Kol,Africa/Bamako,UTC +0.0,10.512276317029,-6.85260181672489
Mali,Mali,ML,,,Sikasso,,Kolondiéba,,Fakola,,Farako-Kol,Africa/Bamako,UTC +0.0,10.7351365364986,-6.82347288941748
Mali,Mali,ML,,,Sikasso,,Kolondiéba,,Kadiana,,Kadiana,Africa/Bamako,UTC +0.0,10.7787656882829,-6.53840479025687
Mali,Mali,ML,,,Sikasso,,Kolondiéba,,Kadiana,,Nangalasso,Africa/Bamako,UTC +0.0,10.964651987003,-6.36813815420237
Mali,Mali,ML,,,Sikasso,,Kolondiéba,,Kadiana,,Tiongui,Africa/Bamako,UTC +0.0,10.7677996645575,-6.34855831475987
Mali,Mali,ML,,,Sikasso,,Kolondiéba,,Kebila,,Kebila,Africa/Bamako,UTC +0.0,11.2407740285991,-7.05590843846039
Mali,Mali,ML,,,Sikasso,,Kolondiéba,,Kolondiéba,,Kolondieba,Africa/Bamako,UTC +0.0,11.0711567048751,-6.80216124954935
Mali,Mali,ML,,,Sikasso,,Kolondiéba,,Kolondiéba,,Mena,Africa/Bamako,UTC +0.0,11.3098333915445,-6.69146867533439
Mali,Mali,ML,,,Sikasso,,Kolondiéba,,Kolondiéba,,N'Golodiana,Africa/Bamako,UTC +0.0,10.9780256900087,-7.0307587212965
Mali,Mali,ML,,,Sikasso,,Kolondiéba,,Toussekela,,Kolosso,Africa/Bamako,UTC +0.0,11.1643989108701,-6.54223418429652
Mali,Mali,ML,,,Sikasso,,Kolondiéba,,Toussekela,,Tousseguela,Africa/Bamako,UTC +0.0,11.0128969319513,-6.5874856416044
Mali,Mali,ML,,,Sikasso,,Koutiala,,Konseguela,,Diedougou-Kou,Africa/Bamako,UTC +0.0,12.3622879312577,-6.04452166749405
Mali,Mali,ML,,,Sikasso,,Koutiala,,Konseguela,,Fagui,Africa/Bamako,UTC +0.0,12.1790978554018,-5.76540679951415
Mali,Mali,ML,,,Sikasso,,Koutiala,,Konseguela,,Konina,Africa/Bamako,UTC +0.0,12.5108380868963,-6.11729848293719
Mali,Mali,ML,,,Sikasso,,Koutiala,,Konseguela,,Konseguela,Africa/Bamako,UTC +0.0,12.3727698823719,-5.88066630871608
Mali,Mali,ML,,,Sikasso,,Koutiala,,Kouniana,,Gouadji Kao,Africa/Bamako,UTC +0.0,12.5351215795973,-5.16073004866357
Mali,Mali,ML,,,Sikasso,,Koutiala,,Kouniana,,Koromo,Africa/Bamako,UTC +0.0,12.6849010977936,-5.19100019524656
Mali,Mali,ML,,,Sikasso,,Koutiala,,Kouniana,,Kouniana,Africa/Bamako,UTC +0.0,12.5831510561581,-5.13513434122116
Mali,Mali,ML,,,Sikasso,,Koutiala,,Kouniana,,Niantaga,Africa/Bamako,UTC +0.0,12.7462657754681,-5.28822093029211
Mali,Mali,ML,,,Sikasso,,Koutiala,,Kouniana,,Songo Doubakore,Africa/Bamako,UTC +0.0,12.6017532797524,-5.32172693851112
Mali,Mali,ML,,,Sikasso,,Koutiala,,Kouniana,,Sorobasso,Africa/Bamako,UTC +0.0,12.5235593364858,-5.25372191352256
Mali,Mali,ML,,,Sikasso,,Koutiala,,Kouniana,,Zanfigue,Africa/Bamako,UTC +0.0,12.5320660151034,-5.0062611433728
Mali,Mali,ML,,,Sikasso,,Koutiala,,Koutiala,,Koutiala,Africa/Bamako,UTC +0.0,12.4574769012091,-5.48375153413722
Mali,Mali,ML,,,Sikasso,,Koutiala,,Koutiala,,Logouana,Africa/Bamako,UTC +0.0,12.4328547966599,-5.23560412086136
Mali,Mali,ML,,,Sikasso,,Koutiala,,Koutiala,,N'Goutjina,Africa/Bamako,UTC +0.0,12.3261656218809,-5.51447379712352
Mali,Mali,ML,,,Sikasso,,Koutiala,,Koutiala,,Nafanga,Africa/Bamako,UTC +0.0,12.3059603243284,-5.2296769671305
Mali,Mali,ML,,,Sikasso,,Koutiala,,Koutiala,,Nampe,Africa/Bamako,UTC +0.0,12.5901575519008,-5.4147308032733
Mali,Mali,ML,,,Sikasso,,Koutiala,,Koutiala,,Sincina,Africa/Bamako,UTC +0.0,12.3411013162603,-5.37638229679862
Mali,Mali,ML,,,Sikasso,,Koutiala,,Koutiala,,Songoua,Africa/Bamako,UTC +0.0,12.5235779506311,-5.4471366129961
Mali,Mali,ML,,,Sikasso,,Koutiala,,Koutiala,,Yognogo,Africa/Bamako,UTC +0.0,12.4554844601683,-5.32984790016998
Mali,Mali,ML,,,Sikasso,,Koutiala,,Koutiala,,Zebala,Africa/Bamako,UTC +0.0,12.3884885349728,-5.09722115030196
